geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
9629995,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,北合,,Asia/Shanghai,0
9630028,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,南齐,,Asia/Shanghai,0
9630709,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,达子店,,Asia/Shanghai,0
9630933,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,大杨,,Asia/Shanghai,0
9631001,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,北关,,Asia/Shanghai,0
9631233,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,角南,,Asia/Shanghai,0
9641250,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,北石家务,,Asia/Shanghai,0
9642045,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,北坛,,Asia/Shanghai,0
9795645,zh-CN,AS,亚洲,CN,中国,YN,云南,,,西双版纳傣族自治州,,Asia/Shanghai,0
9799476,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,板梁,,Asia/Shanghai,0
9799683,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,石鼓,,Asia/Shanghai,0
9821441,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,复员,,Asia/Shanghai,0
9864200,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,晓幼营,,Asia/Shanghai,0
9864409,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,岗上,,Asia/Shanghai,0
9864442,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,方家,,Asia/Shanghai,0
9864492,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,后窑,,Asia/Shanghai,0
9865161,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,北皋,,Asia/Shanghai,0
9865517,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,七棵树,,Asia/Shanghai,0
9865567,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,陈营,,Asia/Shanghai,0
9874125,zh-CN,AS,亚洲,CN,中国,JX,江西,,,程佳,,Asia/Shanghai,0
9874162,zh-CN,AS,亚洲,CN,中国,JX,江西,,,白塘,,Asia/Shanghai,0
9877319,zh-CN,AS,亚洲,CN,中国,JX,江西,,,流源,,Asia/Shanghai,0
9877545,zh-CN,AS,亚洲,CN,中国,JX,江西,,,北亭,,Asia/Shanghai,0
9877566,zh-CN,AS,亚洲,CN,中国,JX,江西,,,南径,,Asia/Shanghai,0
9895479,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,荷池,,Asia/Shanghai,0
9896915,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,寒山,,Asia/Shanghai,0
9897239,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,陂石,,Asia/Shanghai,0
9897274,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,白须,,Asia/Shanghai,0
9898168,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,荣丰,,Asia/Shanghai,0
9898273,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,池塘,,Asia/Shanghai,0
9898378,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,六腩,,Asia/Shanghai,0
9898387,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,清秀,,Asia/Shanghai,0
9898989,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,陈垌,,Asia/Shanghai,0
9898997,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,葛麻,,Asia/Shanghai,0
9899552,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,那造,,Asia/Shanghai,0
9899788,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,明山,,Asia/Shanghai,0
9900412,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,大新,,Asia/Shanghai,0
9901578,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,高岭,,Asia/Shanghai,0
9901848,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,垌坪,,Asia/Shanghai,0
9901978,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,白沙,,Asia/Shanghai,0
9902062,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,成教,,Asia/Shanghai,0
9902326,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,城东,,Asia/Shanghai,0
9902794,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,白路,,Asia/Shanghai,0
9902924,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,班埃,,Asia/Shanghai,0
9902930,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,河洲,,Asia/Shanghai,0
9903037,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,红旗,,Asia/Shanghai,0
9904714,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,百好,,Asia/Shanghai,0
9906257,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,那宁,,Asia/Shanghai,0
9914922,zh-CN,AS,亚洲,CN,中国,YN,云南,,,瑞立,,Asia/Shanghai,0
9916146,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,福溪,,Asia/Shanghai,0
9918911,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,福成,,Asia/Shanghai,0
9918930,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,白枚,,Asia/Shanghai,0
9919743,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,纯平,,Asia/Shanghai,0
9921317,zh-CN,AS,亚洲,CN,中国,YN,云南,,,三家,,Asia/Shanghai,0
9924538,zh-CN,AS,亚洲,CN,中国,YN,云南,,,荞家,,Asia/Shanghai,0
9925315,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,下闷,,Asia/Shanghai,0
9930039,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,古念,,Asia/Shanghai,0
9930526,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,串钱,,Asia/Shanghai,0
9934313,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,定谷,,Asia/Shanghai,0
9935610,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,白兰,,Asia/Shanghai,0
9935902,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,川山,,Asia/Shanghai,0
9946182,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,拱桥,,Asia/Shanghai,0
9991720,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,扁担沟,,Asia/Shanghai,0
9993079,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,八家,,Asia/Shanghai,0
9993313,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,平顶山,,Asia/Shanghai,0
9993549,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,雹神庙,,Asia/Shanghai,0
9995627,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,粑粑厂,,Asia/Shanghai,0
9996923,zh-CN,AS,亚洲,CN,中国,GX,广西壮族自治区,,,宝沙,,Asia/Shanghai,0
9999541,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,新华,,Asia/Shanghai,0
10001119,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,纪窝铺,,Asia/Shanghai,0
10001214,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,河北,,Asia/Shanghai,0
10001589,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,桥西,,Asia/Shanghai,0
10002271,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,阿拉营,,Asia/Shanghai,0
10004448,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,坝岗,,Asia/Shanghai,0
10004491,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,狗场,,Asia/Shanghai,0
10005700,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,白云,,Asia/Shanghai,0
10006098,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,五星,,Asia/Shanghai,0
10007405,zh-CN,AS,亚洲,CN,中国,YN,云南,,,弥勒,,Asia/Shanghai,0
10008156,zh-CN,AS,亚洲,CN,中国,YN,云南,,,百花,,Asia/Shanghai,0
10020211,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,岱港,,Asia/Shanghai,0
10021487,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,摆纳,,Asia/Shanghai,0
10023722,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,安山,,Asia/Shanghai,0
10023910,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,河丰,,Asia/Shanghai,0
10025670,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,龙坝,,Asia/Shanghai,0
10033402,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,大石,,Asia/Shanghai,0
10033957,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,后所,,Asia/Shanghai,0
10034429,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,矮龙,,Asia/Shanghai,0
10035934,zh-CN,AS,亚洲,CN,中国,YN,云南,,,小河口,,Asia/Shanghai,0
10037279,zh-CN,AS,亚洲,CN,中国,YN,云南,,,麒麟,,Asia/Shanghai,0
10037649,zh-CN,AS,亚洲,CN,中国,YN,云南,,,西山,,Asia/Shanghai,0
10047141,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,摆独,,Asia/Shanghai,0
10047879,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,岜忙,,Asia/Shanghai,0
10047944,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,白岩,,Asia/Shanghai,0
10048003,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,高坡,,Asia/Shanghai,0
10049781,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,鞍马,,Asia/Shanghai,0
10050959,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,矮枧,,Asia/Shanghai,0
10132556,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,东方城,,Asia/Shanghai,0
10149180,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,青羊,,Asia/Shanghai,0
10155205,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,昆山,,Asia/Shanghai,0
10159607,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,石房,,Asia/Shanghai,0
10160053,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,晨光,,Asia/Shanghai,0
10160438,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,景阳,,Asia/Shanghai,0
10161642,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,方园,,Asia/Shanghai,0
10184417,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,光荣,,Asia/Shanghai,0
10184542,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,半月,,Asia/Shanghai,0
10185046,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,柏林,,Asia/Shanghai,0
10186550,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,白合,,Asia/Shanghai,0
10187004,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,金牛,,Asia/Shanghai,0
10187339,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,工农,,Asia/Shanghai,0
10187509,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,顺庆,,Asia/Shanghai,0
10196133,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,大寺,,Asia/Shanghai,0
10196578,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,北京,,Asia/Shanghai,0
10197066,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,大院,,Asia/Shanghai,0
10198137,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,眉山,,Asia/Shanghai,0
10198963,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,西冲,,Asia/Shanghai,0
10199917,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,大堰,,Asia/Shanghai,0
10200449,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,茶山,,Asia/Shanghai,0
10200505,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,碧山庙,,Asia/Shanghai,0
10202419,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,阿底,,Asia/Shanghai,0
10203629,zh-CN,AS,亚洲,CN,中国,NX,宁夏回族自治区,,,店河,,Asia/Shanghai,0
10212475,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,扯羊,,Asia/Shanghai,0
10215464,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,上海,,Asia/Shanghai,0
10216245,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,凤凰,,Asia/Shanghai,0
10216601,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,石坝,,Asia/Shanghai,0
10217116,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,大鸣,,Asia/Shanghai,0
10217301,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,白杨,,Asia/Shanghai,0
10217590,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,陈所,,Asia/Shanghai,0
10218499,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,双龙,,Asia/Shanghai,0
10315358,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,桥梓塘,,Asia/Shanghai,0
10315468,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,宝华,,Asia/Shanghai,0
10315498,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,柏树,,Asia/Shanghai,0
10315526,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,青平,,Asia/Shanghai,0
10315677,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,芭蕉,,Asia/Shanghai,0
10320612,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,挂口,,Asia/Shanghai,0
10320916,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,群英,,Asia/Shanghai,0
10325962,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,八房,,Asia/Shanghai,0
10327029,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,柏树,,Asia/Shanghai,0
10327819,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,荆洲,,Asia/Shanghai,0
10327964,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,黄岭,,Asia/Shanghai,0
10328095,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,榜塘,,Asia/Shanghai,0
10355430,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,白果,,Asia/Shanghai,0
10356344,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,安马,,Asia/Shanghai,0
10361905,zh-CN,AS,亚洲,CN,中国,HA,河南,,,掌礼,,Asia/Shanghai,0
10362180,zh-CN,AS,亚洲,CN,中国,HA,河南,,,关址,,Asia/Shanghai,0
10362342,zh-CN,AS,亚洲,CN,中国,HA,河南,,,西虢,,Asia/Shanghai,0
10363042,zh-CN,AS,亚洲,CN,中国,HA,河南,,,前蒋,,Asia/Shanghai,0
10363439,zh-CN,AS,亚洲,CN,中国,HA,河南,,,八里沟,,Asia/Shanghai,0
10363620,zh-CN,AS,亚洲,CN,中国,HA,河南,,,白泉,,Asia/Shanghai,0
10363845,zh-CN,AS,亚洲,CN,中国,HA,河南,,,长沙,,Asia/Shanghai,0
10363997,zh-CN,AS,亚洲,CN,中国,HA,河南,,,北田,,Asia/Shanghai,0
10364627,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,八角亭,,Asia/Shanghai,0
10367343,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,柏湾里,,Asia/Shanghai,0
10404499,zh-CN,AS,亚洲,CN,中国,HA,河南,,,白家,,Asia/Shanghai,0
10406347,zh-CN,AS,亚洲,CN,中国,HA,河南,,,西柳,,Asia/Shanghai,0
10406389,zh-CN,AS,亚洲,CN,中国,HA,河南,,,八里堂,,Asia/Shanghai,0
10406781,zh-CN,AS,亚洲,CN,中国,HA,河南,,,郝寨,,Asia/Shanghai,0
10411839,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,包家冲,,Asia/Shanghai,0
10420799,zh-CN,AS,亚洲,CN,中国,HA,河南,,,大畈,,Asia/Shanghai,0
10421033,zh-CN,AS,亚洲,CN,中国,HA,河南,,,中院,,Asia/Shanghai,0
10421241,zh-CN,AS,亚洲,CN,中国,HA,河南,,,铜山,,Asia/Shanghai,0
10421629,zh-CN,AS,亚洲,CN,中国,HA,河南,,,椿树岗,,Asia/Shanghai,0
10422032,zh-CN,AS,亚洲,CN,中国,HA,河南,,,白高庙,,Asia/Shanghai,0
10422169,zh-CN,AS,亚洲,CN,中国,HA,河南,,,关庙,,Asia/Shanghai,0
10422410,zh-CN,AS,亚洲,CN,中国,HA,河南,,,丁楼,,Asia/Shanghai,0
10422555,zh-CN,AS,亚洲,CN,中国,HA,河南,,,八里,,Asia/Shanghai,0
10422592,zh-CN,AS,亚洲,CN,中国,HA,河南,,,埠口,,Asia/Shanghai,0
10424332,zh-CN,AS,亚洲,CN,中国,HA,河南,,,白山,,Asia/Shanghai,0
10429009,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,曹沟,,Asia/Shanghai,0
10430009,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,常山,,Asia/Shanghai,0
10632702,zh-CN,AS,亚洲,CN,中国,HA,河南,,,尚海,,Asia/Shanghai,0
10633646,zh-CN,AS,亚洲,CN,中国,HA,河南,,,北关,,Asia/Shanghai,0
10651383,zh-CN,AS,亚洲,CN,中国,GD,广东,,,北沟,,Asia/Urumqi,0
10740776,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,杨安,,Asia/Shanghai,0
10740941,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,城关,,Asia/Shanghai,0
10754027,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,白草塬,,Asia/Shanghai,0
10864457,zh-CN,AS,亚洲,CN,中国,GD,广东,,,东洲村,,Asia/Shanghai,0
10875364,zh-CN,AS,亚洲,CN,中国,HA,河南,,,大井,,Asia/Shanghai,0
10884890,zh-CN,AS,亚洲,CN,中国,HA,河南,,,扁担李,,Asia/Shanghai,0
10884951,zh-CN,AS,亚洲,CN,中国,HA,河南,,,程洼,,Asia/Shanghai,0
10910659,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,促进,,Asia/Shanghai,0
10913001,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,端源,,Asia/Shanghai,0
10913756,zh-CN,AS,亚洲,CN,中国,JL,吉林,,,东山,,Asia/Shanghai,0
10961972,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,福新,,Asia/Shanghai,0
10968469,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,凤凰,,Asia/Shanghai,0
10982160,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,少坑,,Asia/Shanghai,0
10982231,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,燎原,,Asia/Shanghai,0
10982619,zh-CN,AS,亚洲,CN,中国,JL,吉林,,,南井,,Asia/Shanghai,0
10982688,zh-CN,AS,亚洲,CN,中国,JL,吉林,,,北井,,Asia/Shanghai,0
10982787,zh-CN,AS,亚洲,CN,中国,JL,吉林,,,东兴,,Asia/Shanghai,0
10982813,zh-CN,AS,亚洲,CN,中国,JL,吉林,,,安山,,Asia/Shanghai,0
11007444,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,右巨,,Asia/Shanghai,0
11031902,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,新富,,Asia/Shanghai,0
11093657,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,白堡,,Asia/Shanghai,0
11106911,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,铁东,,Asia/Shanghai,0
11147041,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,大湾,,Asia/Shanghai,0
11181542,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,安基,,Asia/Shanghai,0
11181733,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,高桥,,Asia/Shanghai,0
11182457,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,银泉,,Asia/Shanghai,0
11182598,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,蒋山,,Asia/Shanghai,0
11182650,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,五一,,Asia/Shanghai,0
11182743,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,新厂,,Asia/Shanghai,0
11195814,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,九江,,Asia/Shanghai,0
11195964,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,青龙,,Asia/Shanghai,0
11196189,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,江门,,Asia/Shanghai,0
11198868,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,吴岭,,Asia/Shanghai,0
11212375,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,坳子,,Asia/Shanghai,0
11331506,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,高岩,,Asia/Shanghai,0
11343656,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,北邢,,Asia/Shanghai,0
11370111,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,渭南市,,Asia/Shanghai,0
11417275,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,宝鸡市,,Asia/Shanghai,0
11426097,zh-CN,AS,亚洲,CN,中国,SX,山西,,,西阳,,Asia/Shanghai,0
11440387,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,镜湖,,Asia/Shanghai,0
11443486,zh-CN,AS,亚洲,CN,中国,SX,山西,,,剪子湾,,Asia/Shanghai,0
11443501,zh-CN,AS,亚洲,CN,中国,SX,山西,,,太原市,,Asia/Shanghai,0
11443512,zh-CN,AS,亚洲,CN,中国,SX,山西,,,白灰,,Asia/Shanghai,0
11443679,zh-CN,AS,亚洲,CN,中国,SX,山西,,,枣元头,,Asia/Shanghai,0
11443877,zh-CN,AS,亚洲,CN,中国,SX,山西,,,北李阳,,Asia/Shanghai,0
11447745,zh-CN,AS,亚洲,CN,中国,SX,山西,,,崔家崖,,Asia/Shanghai,0
11451208,zh-CN,AS,亚洲,CN,中国,SX,山西,,,城隍,,Asia/Shanghai,0
11454602,zh-CN,AS,亚洲,CN,中国,SX,山西,,,大塔,,Asia/Shanghai,0
11456413,zh-CN,AS,亚洲,CN,中国,SX,山西,,,侯家山,,Asia/Shanghai,0
11458324,zh-CN,AS,亚洲,CN,中国,SX,山西,,,安阳,,Asia/Shanghai,0
11464473,zh-CN,AS,亚洲,CN,中国,SX,山西,,,小甲,,Asia/Shanghai,0
11464550,zh-CN,AS,亚洲,CN,中国,SX,山西,,,安河,,Asia/Shanghai,0
11464685,zh-CN,AS,亚洲,CN,中国,SX,山西,,,崔家山,,Asia/Shanghai,0
11484326,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,葫芦岛,,Asia/Shanghai,0
11505087,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,和平,,Asia/Shanghai,0
11505676,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,冰沟,,Asia/Shanghai,0
11505924,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,蜂蜜砬子,,Asia/Shanghai,0
11511305,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,将军,,Asia/Shanghai,0
11515682,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,凌河,,Asia/Shanghai,0
11517889,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,城北,,Asia/Shanghai,0
11559999,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,田桥,,Asia/Shanghai,0
11578419,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,秦淮,,Asia/Shanghai,0
11578422,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,高桥,,Asia/Shanghai,0
11578605,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,老幼岗,,Asia/Shanghai,0
11588590,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,河西,,Asia/Shanghai,0
11616823,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,鹤林,,Asia/Shanghai,0
11617574,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,蠡东,,Asia/Shanghai,0
11622239,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,沈阳,,Asia/Shanghai,0
11622889,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,包基,,Asia/Shanghai,0
11634812,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,太平,,Asia/Shanghai,0
11635141,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,朱泾,,Asia/Shanghai,0
11635268,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,花溪,,Asia/Shanghai,0
11753035,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,城北,,Asia/Shanghai,0
11798316,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,城东,,Asia/Shanghai,0
11826536,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,五星,,Asia/Shanghai,0
11827537,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,城关,,Asia/Shanghai,0
11827754,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,光明,,Asia/Shanghai,0
11866302,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,站前,,Asia/Shanghai,0
11867025,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,七家,,Asia/Shanghai,0
11965693,zh-CN,AS,亚洲,CN,中国,JX,江西,,,大汶,,Asia/Shanghai,0
11995100,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,巴中,,Asia/Shanghai,0
12167917,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,仙安社区,,Asia/Shanghai,0
